province,district,month,cloud_cover_pct
Karaman,Sarıveliler,12,59.99
Kars,Akyaka,1,53.32
Kars,Akyaka,2,51.11
Kars,Akyaka,3,62.82
Kars,Akyaka,4,54.83
Kars,Akyaka,5,54.59
Kars,Akyaka,6,36.08
Kars,Akyaka,7,23.11
Kars,Akyaka,8,21.21
Kars,Akyaka,9,26.69
Kars,Akyaka,10,40.51
Kars,Akyaka,11,45.93
Kars,Akyaka,12,53.23
Kars,Arpaçay,1,55.22
Kars,Arpaçay,2,53.2
Kars,Arpaçay,3,63.38
Kars,Arpaçay,4,55.52
Kars,Arpaçay,5,55.46
Kars,Arpaçay,6,37.84
Kars,Arpaçay,7,25.98
Kars,Arpaçay,8,22.55
Kars,Arpaçay,9,28.43
Kars,Arpaçay,10,41.95
Kars,Arpaçay,11,46.14
Kars,Arpaçay,12,54.08
Kars,Digor,1,52.53
Kars,Digor,2,48.62
Kars,Digor,3,61.02
Kars,Digor,4,53.88
Kars,Digor,5,52.95
Kars,Digor,6,33.7
Kars,Digor,7,21.12
Kars,Digor,8,19.11
Kars,Digor,9,24.57
Kars,Digor,10,39.48
Kars,Digor,11,43.2
Kars,Digor,12,50.88
Düzce,Kaynaşlı,1,68.19
Düzce,Kaynaşlı,2,67.45
Düzce,Kaynaşlı,3,67.93
Düzce,Kaynaşlı,4,57.64
Düzce,Kaynaşlı,5,59.59
Düzce,Kaynaşlı,6,55.63
Düzce,Kaynaşlı,7,38.96
Düzce,Kaynaşlı,8,39.35
Düzce,Kaynaşlı,9,44.34
Düzce,Kaynaşlı,10,54.01
Düzce,Kaynaşlı,11,55.49
Düzce,Kaynaşlı,12,63.19
Düzce,Merkez,1,69.31
Düzce,Merkez,2,69.09
Düzce,Merkez,3,68.61
Düzce,Merkez,4,57.66
Düzce,Merkez,5,59.49
Düzce,Merkez,6,54.23
Düzce,Merkez,7,38.05
Düzce,Merkez,8,39.61
Düzce,Merkez,9,46.32
Düzce,Merkez,10,58.95
Düzce,Merkez,11,59.23
Düzce,Merkez,12,65.08
Düzce,Yığılca,1,67.54
Düzce,Yığılca,2,66.59
Düzce,Yığılca,3,66.68
Düzce,Yığılca,4,55.49
Düzce,Yığılca,5,57.36
Düzce,Yığılca,6,49.72
Düzce,Yığılca,7,30.58
Düzce,Yığılca,8,31.19
Düzce,Yığılca,9,39.06
Düzce,Yığılca,10,50.95
Düzce,Yığılca,11,53.93
Düzce,Yığılca,12,63.22
Düzce,Çilimli,1,70.39
Düzce,Çilimli,2,69.08
Düzce,Çilimli,3,68.5
Düzce,Çilimli,4,56.22
Düzce,Çilimli,5,58.85
Düzce,Çilimli,6,54.66
Düzce,Çilimli,7,38.88
Düzce,Çilimli,8,39.81
Düzce,Çilimli,9,48.42
Düzce,Çilimli,10,60.07
Düzce,Çilimli,11,62.74
Düzce,Çilimli,12,66.7
Edirne,Enez,1,59.65
Edirne,Enez,2,58.01
Edirne,Enez,3,56.86
Edirne,Enez,4,44.91
Edirne,Enez,5,47.87
Edirne,Enez,6,33.83
Edirne,Enez,7,14.21
Edirne,Enez,8,14.25
Edirne,Enez,9,28.81
Edirne,Enez,10,40.17
Edirne,Enez,11,54.75
Edirne,Enez,12,57.38
Edirne,Havsa,1,61.98
Edirne,Havsa,2,60.43
Edirne,Havsa,3,59.59
Edirne,Havsa,4,47.08
Edirne,Havsa,5,51.05
Edirne,Havsa,6,37.44
Edirne,Havsa,7,18.57
Edirne,Havsa,8,16.95
Edirne,Havsa,9,33.55
Edirne,Havsa,10,42.71
Edirne,Havsa,11,56.32
Edirne,Havsa,12,60.19
Edirne,Keşan,1,60.81
Edirne,Keşan,2,59.48
Edirne,Keşan,3,57.2
Edirne,Keşan,4,44.9
Edirne,Keşan,5,48.89
Edirne,Keşan,6,34.72
Edirne,Keşan,7,14.84
Edirne,Keşan,8,15.3
Edirne,Keşan,9,30.1
Edirne,Keşan,10,40.76
Edirne,Keşan,11,55.74
Edirne,Keşan,12,60.88
Edirne,Lalapaşa,1,60.95
Edirne,Lalapaşa,2,60.37
Edirne,Lalapaşa,3,59.16
Edirne,Lalapaşa,4,47.34
Edirne,Lalapaşa,5,51.52
Edirne,Lalapaşa,6,39.16
Edirne,Lalapaşa,7,19.98
Edirne,Lalapaşa,8,17.98
Edirne,Lalapaşa,9,33.76
Edirne,Lalapaşa,10,42.15
Edirne,Lalapaşa,11,55.79
Edirne,Lalapaşa,12,59.73
Edirne,Meriç,1,60.96
Edirne,Meriç,2,60.71
Edirne,Meriç,3,58.74
Edirne,Meriç,4,46.45
Edirne,Meriç,5,50.63
Edirne,Meriç,6,36.92
Edirne,Meriç,7,17.56
Edirne,Meriç,8,17.16
Edirne,Meriç,9,32.82
Edirne,Meriç,10,42.38
Edirne,Meriç,11,57.54
Edirne,Meriç,12,59.63
Edirne,Merkez,1,62.44
Edirne,Merkez,2,61.24
Edirne,Merkez,3,59.6
Edirne,Merkez,4,47.35
Edirne,Merkez,5,51.77
Edirne,Merkez,6,38.98
Edirne,Merkez,7,20.39
Edirne,Merkez,8,18.51
Edirne,Merkez,9,34.32
Edirne,Merkez,10,44.3
Edirne,Merkez,11,57.5
Edirne,Merkez,12,61.29
Yozgat,Çayıralan,1,61.33
Yozgat,Çayıralan,2,54.29
Yozgat,Çayıralan,3,60.05
Yozgat,Çayıralan,4,51.5
Yozgat,Çayıralan,5,48.21
Yozgat,Çayıralan,6,33.01
Yozgat,Çayıralan,7,12.46
Yozgat,Çayıralan,8,10.94
Yozgat,Çayıralan,9,17.64
Yozgat,Çayıralan,10,33.14
Yozgat,Çayıralan,11,41.81
Yozgat,Çayıralan,12,54.05
Yozgat,Çekerek,1,62.13
Yozgat,Çekerek,2,58.71
Yozgat,Çekerek,3,63.89
Yozgat,Çekerek,4,54.26
Yozgat,Çekerek,5,52.76
Yozgat,Çekerek,6,40.2
Yozgat,Çekerek,7,21.11
Yozgat,Çekerek,8,21.07
Yozgat,Çekerek,9,29.41
Yozgat,Çekerek,10,44.0
Yozgat,Çekerek,11,45.61
Yozgat,Çekerek,12,56.05
Yozgat,Şefaatli,1,59.8
Yozgat,Şefaatli,2,55.64
Yozgat,Şefaatli,3,59.57
Yozgat,Şefaatli,4,50.35
Yozgat,Şefaatli,5,48.11
Yozgat,Şefaatli,6,34.11
Yozgat,Şefaatli,7,13.1
Yozgat,Şefaatli,8,12.61
Yozgat,Şefaatli,9,19.52
Yozgat,Şefaatli,10,34.87
Yozgat,Şefaatli,11,43.33
Yozgat,Şefaatli,12,55.14
Zonguldak,Alaplı,1,69.31
Zonguldak,Alaplı,2,67.22
Zonguldak,Alaplı,3,64.89
Zonguldak,Alaplı,4,54.47
Zonguldak,Alaplı,5,55.71
Zonguldak,Alaplı,6,46.0
Zonguldak,Alaplı,7,26.32
Zonguldak,Alaplı,8,27.83
Zonguldak,Alaplı,9,37.14
Zonguldak,Alaplı,10,49.99
Zonguldak,Alaplı,11,55.79
Zonguldak,Alaplı,12,63.81
Zonguldak,Devrek,1,68.95
Zonguldak,Devrek,2,67.58
Zonguldak,Devrek,3,67.19
Zonguldak,Devrek,4,55.82
Zonguldak,Devrek,5,58.44
Zonguldak,Devrek,6,50.17
Zonguldak,Devrek,7,29.48
Zonguldak,Devrek,8,30.21
Zonguldak,Devrek,9,38.59
Zonguldak,Devrek,10,53.0
Zonguldak,Devrek,11,56.65
Zonguldak,Devrek,12,64.2
Zonguldak,Ereğli,1,68.92
Zonguldak,Ereğli,2,65.96
Zonguldak,Ereğli,3,64.28
Zonguldak,Ereğli,4,54.44
Zonguldak,Ereğli,5,55.09
Zonguldak,Ereğli,6,46.08
Zonguldak,Ereğli,7,25.52
Zonguldak,Ereğli,8,27.16
Zonguldak,Ereğli,9,37.37
Zonguldak,Ereğli,10,49.94
Zonguldak,Ereğli,11,55.74
Zonguldak,Ereğli,12,63.52
Zonguldak,Gökçebey,1,68.53
Zonguldak,Gökçebey,2,67.13
Zonguldak,Gökçebey,3,66.6
Zonguldak,Gökçebey,4,55.29
Zonguldak,Gökçebey,5,58.02
Zonguldak,Gökçebey,6,48.43
Zonguldak,Gökçebey,7,27.25
Zonguldak,Gökçebey,8,28.1
Zonguldak,Gökçebey,9,36.7
Zonguldak,Gökçebey,10,51.04
Zonguldak,Gökçebey,11,55.29
Zonguldak,Gökçebey,12,63.86
Zonguldak,Merkez,1,69.2
Zonguldak,Merkez,2,66.08
Zonguldak,Merkez,3,63.6
Zonguldak,Merkez,4,53.15
Zonguldak,Merkez,5,54.24
Zonguldak,Merkez,6,45.01
Zonguldak,Merkez,7,24.39
Zonguldak,Merkez,8,26.19
Zonguldak,Merkez,9,36.94
Zonguldak,Merkez,10,50.79
Zonguldak,Merkez,11,57.54
Zonguldak,Merkez,12,64.09
Zonguldak,Çaycuma,1,69.0
Zonguldak,Çaycuma,2,66.04
Zonguldak,Çaycuma,3,64.58
Zonguldak,Çaycuma,4,53.66
Zonguldak,Çaycuma,5,55.16
Zonguldak,Çaycuma,6,44.87
Zonguldak,Çaycuma,7,23.04
Zonguldak,Çaycuma,8,24.42
Zonguldak,Çaycuma,9,35.1
Zonguldak,Çaycuma,10,50.15
Zonguldak,Çaycuma,11,56.32
Zonguldak,Çaycuma,12,64.1
Çanakkale,Ayvacık,1,60.41
Çanakkale,Ayvacık,2,57.11
Çanakkale,Ayvacık,3,52.93
Çanakkale,Ayvacık,4,43.16
Çanakkale,Ayvacık,5,43.05
Çanakkale,Ayvacık,6,26.77
Çanakkale,Ayvacık,7,6.98
Çanakkale,Ayvacık,8,8.06
Çanakkale,Ayvacık,9,22.17
Çanakkale,Ayvacık,10,32.24
Çanakkale,Ayvacık,11,49.03
Çanakkale,Ayvacık,12,58.79
Nevsehir,Derinkuyu,1,59.15
Nevsehir,Derinkuyu,2,52.27
Nevsehir,Derinkuyu,3,56.47
Nevsehir,Derinkuyu,4,49.31
Nevsehir,Derinkuyu,5,43.41
Nevsehir,Derinkuyu,6,29.66
Nevsehir,Derinkuyu,7,9.09
Nevsehir,Derinkuyu,8,9.96
Nevsehir,Derinkuyu,9,14.68
Nevsehir,Derinkuyu,10,29.58
Nevsehir,Derinkuyu,11,40.32
Nevsehir,Derinkuyu,12,52.44
Nevsehir,Gülşehir,1,58.92
Nevsehir,Gülşehir,2,52.9
Nevsehir,Gülşehir,3,56.72
Nevsehir,Gülşehir,4,48.66
Nevsehir,Gülşehir,5,43.63
Nevsehir,Gülşehir,6,29.93
Nevsehir,Gülşehir,7,9.48
Nevsehir,Gülşehir,8,9.09
Nevsehir,Gülşehir,9,15.32
Nevsehir,Gülşehir,10,31.1
Nevsehir,Gülşehir,11,40.03
Nevsehir,Gülşehir,12,53.06
Nevsehir,Hacıbektaş,1,59.29
Nevsehir,Hacıbektaş,2,54.04
Nevsehir,Hacıbektaş,3,58.25
Nevsehir,Hacıbektaş,4,49.62
Nevsehir,Hacıbektaş,5,46.23
Nevsehir,Hacıbektaş,6,32.44
Nevsehir,Hacıbektaş,7,11.54
Nevsehir,Hacıbektaş,8,10.82
Nevsehir,Hacıbektaş,9,17.42
Nevsehir,Hacıbektaş,10,32.9
Nevsehir,Hacıbektaş,11,41.12
Nevsehir,Hacıbektaş,12,53.08
Nevsehir,Kozaklı,1,58.71
Nevsehir,Kozaklı,2,54.49
Nevsehir,Kozaklı,3,58.31
Nevsehir,Kozaklı,4,49.81
Nevsehir,Kozaklı,5,46.78
Nevsehir,Kozaklı,6,32.26
Nevsehir,Kozaklı,7,11.77
Nevsehir,Kozaklı,8,10.81
Nevsehir,Kozaklı,9,17.77
Nevsehir,Kozaklı,10,33.06
Nevsehir,Kozaklı,11,41.82
Nevsehir,Kozaklı,12,53.47
Nevsehir,Merkez,1,58.19
Nevsehir,Merkez,2,52.58
Nevsehir,Merkez,3,57.12
Nevsehir,Merkez,4,49.98
Nevsehir,Merkez,5,44.67
Nevsehir,Merkez,6,31.03
Nevsehir,Merkez,7,10.37
Nevsehir,Merkez,8,10.54
Nevsehir,Merkez,9,15.69
Nevsehir,Merkez,10,30.6
Nevsehir,Merkez,11,39.87
Nevsehir,Merkez,12,52.15
Nevsehir,Ürgüp,1,58.4
Nevsehir,Ürgüp,2,52.6
Nevsehir,Ürgüp,3,57.05
Nevsehir,Ürgüp,4,49.78
Nevsehir,Ürgüp,5,44.52
Nevsehir,Ürgüp,6,30.01
Nevsehir,Ürgüp,7,9.55
Nevsehir,Ürgüp,8,9.78
Nevsehir,Ürgüp,9,15.0
Nevsehir,Ürgüp,10,30.57
Nevsehir,Ürgüp,11,39.57
Nevsehir,Ürgüp,12,51.61
Nigde,Altunhisar,1,57.37
Nigde,Altunhisar,2,50.32
Nigde,Altunhisar,3,55.53
Nigde,Altunhisar,4,47.57
Nigde,Altunhisar,5,39.97
Nigde,Altunhisar,6,25.95
Nigde,Altunhisar,7,7.72
Nigde,Altunhisar,8,8.09
Nigde,Altunhisar,9,11.78
Nigde,Altunhisar,10,26.68
Nigde,Altunhisar,11,37.69
Nigde,Altunhisar,12,49.65
Nigde,Bor,1,58.7
Nigde,Bor,2,51.95
Nigde,Bor,3,56.8
Nigde,Bor,4,48.85
Nigde,Bor,5,42.19
Nigde,Bor,6,27.09
Nigde,Bor,7,8.59
Nigde,Bor,8,8.39
Nigde,Bor,9,12.25
Nigde,Bor,10,27.94
Nigde,Bor,11,38.37
Nigde,Bor,12,50.76
Nigde,Merkez,1,59.04
Nigde,Merkez,2,51.63
Nigde,Merkez,3,57.17
Nigde,Merkez,4,48.56
Nigde,Merkez,5,41.2
Nigde,Merkez,6,26.54
Nigde,Merkez,7,8.25
Nigde,Merkez,8,8.67
Nigde,Merkez,9,12.52
Nigde,Merkez,10,28.32
Nigde,Merkez,11,38.97
Nigde,Merkez,12,51.03
Nigde,Ulukışla,1,58.6
Nigde,Ulukışla,2,54.5
Nigde,Ulukışla,3,56.73
Nigde,Ulukışla,4,48.46
Nigde,Ulukışla,5,42.11
Nigde,Ulukışla,6,25.85
Nigde,Ulukışla,7,8.52
Nigde,Ulukışla,8,9.73
Nigde,Ulukışla,9,12.36
Nigde,Ulukışla,10,27.48
Nigde,Ulukışla,11,39.6
Nigde,Ulukışla,12,51.52
Ankara,Gölbaşı,1,61.55
Ankara,Gölbaşı,2,55.78
Ankara,Gölbaşı,3,58.3
Ankara,Gölbaşı,4,49.49
Ankara,Gölbaşı,5,47.33
Ankara,Gölbaşı,6,36.04
Ankara,Gölbaşı,7,13.27
Ankara,Gölbaşı,8,13.82
Ankara,Gölbaşı,9,21.4
Ankara,Gölbaşı,10,33.02
Ankara,Gölbaşı,11,42.8
Ankara,Gölbaşı,12,58.5
Ankara,Güdül,1,62.37
Ankara,Güdül,2,58.28
Ankara,Güdül,3,58.73
Ankara,Güdül,4,49.7
Ankara,Güdül,5,49.75
Ankara,Güdül,6,38.34
Ankara,Güdül,7,14.15
Ankara,Güdül,8,14.67
Ankara,Güdül,9,22.62
Ankara,Güdül,10,34.12
Ankara,Güdül,11,45.05
Ankara,Güdül,12,58.32
Ankara,Haymana,1,58.16
Ankara,Haymana,2,54.33
Ankara,Haymana,3,57.62
Ankara,Haymana,4,48.81
Ankara,Haymana,5,46.16
Ankara,Haymana,6,34.74
Ankara,Haymana,7,12.63
Ankara,Haymana,8,13.24
Ankara,Haymana,9,20.15
Ankara,Haymana,10,32.05
Ankara,Haymana,11,40.7
Ankara,Haymana,12,53.59
Ankara,Kalecik,1,60.55
Ankara,Kalecik,2,56.69
Ankara,Kalecik,3,59.04
Ankara,Kalecik,4,49.73
Ankara,Kalecik,5,49.67
Ankara,Kalecik,6,35.48
Ankara,Kalecik,7,14.3
Ankara,Kalecik,8,14.06
Ankara,Kalecik,9,22.07
Ankara,Kalecik,10,35.09
Ankara,Kalecik,11,42.66
Ankara,Kalecik,12,58.24
Ankara,Kazan,1,62.75
Ankara,Kazan,2,58.36
Ankara,Kazan,3,59.14
Ankara,Kazan,4,50.47
Ankara,Kazan,5,50.51
Ankara,Kazan,6,38.19
Ankara,Kazan,7,14.47
Ankara,Kazan,8,14.59
Ankara,Kazan,9,22.57
Ankara,Kazan,10,34.13
Ankara,Kazan,11,45.31
Ankara,Kazan,12,58.7
Ankara,Keçiören,1,60.32
Ankara,Keçiören,2,56.25
Ankara,Keçiören,3,58.4
Ankara,Keçiören,4,49.63
Ankara,Keçiören,5,48.12
Ankara,Keçiören,6,36.27
Ankara,Keçiören,7,13.42
Ankara,Keçiören,8,13.79
Ankara,Keçiören,9,21.22
Ankara,Keçiören,10,33.01
Ankara,Keçiören,11,43.11
Ankara,Keçiören,12,55.78
Ankara,Kızılcahamam,1,67.09
Ankara,Kızılcahamam,2,63.31
Ankara,Kızılcahamam,3,62.9
Ankara,Kızılcahamam,4,53.39
Ankara,Kızılcahamam,5,55.5
Ankara,Kızılcahamam,6,44.18
Ankara,Kızılcahamam,7,19.07
Ankara,Kızılcahamam,8,19.51
Ankara,Kızılcahamam,9,27.77
Ankara,Kızılcahamam,10,39.36
Ankara,Kızılcahamam,11,50.89
Ankara,Kızılcahamam,12,63.21
Ankara,Mamak,1,60.62
Ankara,Mamak,2,56.56
Ankara,Mamak,3,58.86
Ankara,Mamak,4,49.97
Ankara,Mamak,5,48.9
Ankara,Mamak,6,36.7
Ankara,Mamak,7,13.54
Ankara,Mamak,8,13.87
Ankara,Mamak,9,21.57
Ankara,Mamak,10,33.63
Ankara,Mamak,11,43.13
Ankara,Mamak,12,55.68
Ankara,Nallıhan,1,63.28
Ankara,Nallıhan,2,59.11
Ankara,Nallıhan,3,60.58
Ankara,Nallıhan,4,50.61
Ankara,Nallıhan,5,50.33
Ankara,Nallıhan,6,39.17
Ankara,Nallıhan,7,15.77
Ankara,Nallıhan,8,16.9
Ankara,Nallıhan,9,26.21
Ankara,Nallıhan,10,36.84
Ankara,Nallıhan,11,46.82
Ankara,Nallıhan,12,58.51
Ankara,Polatlı,1,57.4
Ankara,Polatlı,2,53.42
Ankara,Polatlı,3,56.43
Ankara,Polatlı,4,48.03
Ankara,Polatlı,5,46.09
Ankara,Polatlı,6,34.37
Ankara,Polatlı,7,12.5
Ankara,Polatlı,8,13.05
Ankara,Polatlı,9,20.25
Ankara,Polatlı,10,31.38
Ankara,Polatlı,11,39.84
Ankara,Polatlı,12,52.49
Çanakkale,Bayramiç,1,61.54
Çanakkale,Bayramiç,2,58.26
Çanakkale,Bayramiç,3,54.91
Çanakkale,Bayramiç,4,44.05
Çanakkale,Bayramiç,5,44.78
Çanakkale,Bayramiç,6,28.98
Çanakkale,Bayramiç,7,10.09
Çanakkale,Bayramiç,8,12.05
Çanakkale,Bayramiç,9,24.44
Çanakkale,Bayramiç,10,35.94
Çanakkale,Bayramiç,11,51.19
Çanakkale,Bayramiç,12,58.96
Çanakkale,Biga,1,67.84
Çanakkale,Biga,2,62.37
Çanakkale,Biga,3,60.94
Çanakkale,Biga,4,47.15
Çanakkale,Biga,5,50.11
Çanakkale,Biga,6,34.76
Çanakkale,Biga,7,16.2
Çanakkale,Biga,8,21.87
Çanakkale,Biga,9,35.54
Çanakkale,Biga,10,53.07
Çanakkale,Biga,11,62.67
Çanakkale,Biga,12,65.77
Çanakkale,Bozcaada,1,55.24
Çanakkale,Bozcaada,2,50.99
Çanakkale,Bozcaada,3,48.3
Çanakkale,Bozcaada,4,39.79
Çanakkale,Bozcaada,5,40.35
Çanakkale,Bozcaada,6,24.86
Çanakkale,Bozcaada,7,6.28
Çanakkale,Bozcaada,8,7.36
Çanakkale,Bozcaada,9,20.91
Çanakkale,Bozcaada,10,30.59
Çanakkale,Bozcaada,11,46.41
Çanakkale,Bozcaada,12,53.87
Çanakkale,Eceabat,1,60.46
Çanakkale,Eceabat,2,56.4
Çanakkale,Eceabat,3,54.25
Çanakkale,Eceabat,4,42.53
Çanakkale,Eceabat,5,44.54
Çanakkale,Eceabat,6,29.26
Çanakkale,Eceabat,7,9.8
Çanakkale,Eceabat,8,12.42
Çanakkale,Eceabat,9,26.87
Çanakkale,Eceabat,10,40.32
Çanakkale,Eceabat,11,54.5
Çanakkale,Eceabat,12,59.66
Çanakkale,Ezine,1,56.83
Çanakkale,Ezine,2,53.25
Çanakkale,Ezine,3,50.53
Çanakkale,Ezine,4,41.36
Çanakkale,Ezine,5,41.98
Çanakkale,Ezine,6,26.84
Çanakkale,Ezine,7,7.94
Çanakkale,Ezine,8,8.91
Çanakkale,Ezine,9,22.3
Çanakkale,Ezine,10,32.4
Çanakkale,Ezine,11,48.06
Çanakkale,Ezine,12,55.75
Çanakkale,Gelibolu,1,61.64
Çanakkale,Gelibolu,2,58.52
Çanakkale,Gelibolu,3,56.69
Çanakkale,Gelibolu,4,43.87
Çanakkale,Gelibolu,5,46.72
Çanakkale,Gelibolu,6,31.26
Çanakkale,Gelibolu,7,11.61
Çanakkale,Gelibolu,8,13.25
Çanakkale,Gelibolu,9,29.35
Çanakkale,Gelibolu,10,43.57
Çanakkale,Gelibolu,11,57.93
Çanakkale,Gelibolu,12,61.29
Çanakkale,Gökçeada,1,60.16
Çanakkale,Gökçeada,2,55.78
Çanakkale,Gökçeada,3,52.35
Çanakkale,Gökçeada,4,40.88
Çanakkale,Gökçeada,5,42.11
Çanakkale,Gökçeada,6,26.67
Çanakkale,Gökçeada,7,7.7
Çanakkale,Gökçeada,8,8.97
Çanakkale,Gökçeada,9,24.38
Çanakkale,Gökçeada,10,35.94
Çanakkale,Gökçeada,11,53.63
Çanakkale,Gökçeada,12,58.84
Çanakkale,Lapseki,1,62.15
Çanakkale,Lapseki,2,57.79
Çanakkale,Lapseki,3,56.41
Çanakkale,Lapseki,4,43.7
Çanakkale,Lapseki,5,46.3
Çanakkale,Lapseki,6,31.27
Çanakkale,Lapseki,7,11.76
Çanakkale,Lapseki,8,15.22
Çanakkale,Lapseki,9,30.12
Çanakkale,Lapseki,10,44.7
Çanakkale,Lapseki,11,57.94
Çanakkale,Lapseki,12,60.99
Çanakkale,Merkez,1,60.46
Çanakkale,Merkez,2,56.4
Çanakkale,Merkez,3,54.25
Çanakkale,Merkez,4,42.53
Çanakkale,Merkez,5,44.54
Çanakkale,Merkez,6,29.26
Çanakkale,Merkez,7,9.8
Çanakkale,Merkez,8,12.42
Çanakkale,Merkez,9,26.87
Çanakkale,Merkez,10,40.32
Çanakkale,Merkez,11,54.5
Çanakkale,Merkez,12,59.66
Çanakkale,Yenice,1,68.4
Çanakkale,Yenice,2,64.44
Çanakkale,Yenice,3,62.85
Çanakkale,Yenice,4,48.83
Çanakkale,Yenice,5,50.24
Çanakkale,Yenice,6,35.55
Çanakkale,Yenice,7,15.74
Çanakkale,Yenice,8,22.74
Çanakkale,Yenice,9,34.34
Çanakkale,Yenice,10,50.49
Çanakkale,Yenice,11,60.28
Çanakkale,Yenice,12,67.51
Kars,Kağızman,1,56.51
Kars,Kağızman,2,51.74
Kars,Kağızman,3,62.55
Kars,Kağızman,4,53.74
Kars,Kağızman,5,52.07
Kars,Kağızman,6,31.86
Kars,Kağızman,7,20.09
Kars,Kağızman,8,16.96
Kars,Kağızman,9,22.33
Kars,Kağızman,10,38.96
Kars,Kağızman,11,45.05
Kars,Kağızman,12,53.17
Kars,Merkez,1,53.82
Kars,Merkez,2,50.97
Kars,Merkez,3,62.36
Kars,Merkez,4,54.79
Kars,Merkez,5,54.1
Kars,Merkez,6,36.4
Kars,Merkez,7,24.6
Kars,Merkez,8,21.65
Kars,Merkez,9,26.0
Kars,Merkez,10,40.46
Kars,Merkez,11,44.49
Kars,Merkez,12,51.56
Kars,Sarıkamış,1,60.6
Kars,Sarıkamış,2,55.68
Kars,Sarıkamış,3,66.1
Kars,Sarıkamış,4,57.92
Kars,Sarıkamış,5,56.95
Kars,Sarıkamış,6,39.09
Kars,Sarıkamış,7,29.42
Kars,Sarıkamış,8,25.32
Kars,Sarıkamış,9,30.56
Kars,Sarıkamış,10,44.13
Kars,Sarıkamış,11,49.63
Kars,Sarıkamış,12,59.38
Kars,Selim,1,57.01
Kars,Selim,2,52.56
Kars,Selim,3,63.56
Kars,Selim,4,55.65
Kars,Selim,5,54.43
Kars,Selim,6,36.73
Kars,Selim,7,26.24
Kars,Selim,8,22.69
Kars,Selim,9,27.77
Kars,Selim,10,41.77
Kars,Selim,11,46.39
Kars,Selim,12,55.15
Kars,Susuz,1,55.66
Kars,Susuz,2,53.11
Kars,Susuz,3,63.37
Kars,Susuz,4,56.24
Kars,Susuz,5,55.48
Kars,Susuz,6,37.71
Kars,Susuz,7,26.02
Kars,Susuz,8,22.8
Kars,Susuz,9,28.79
Kars,Susuz,10,42.09
Kars,Susuz,11,46.53
Kars,Susuz,12,54.43
Kastamonu,Abana,1,69.99
Kastamonu,Abana,2,68.35
Kastamonu,Abana,3,65.08
Kastamonu,Abana,4,53.64
Kastamonu,Abana,5,53.55
Kastamonu,Abana,6,42.62
Kastamonu,Abana,7,23.48
Kastamonu,Abana,8,25.13
Kastamonu,Abana,9,37.46
Kastamonu,Abana,10,54.35
Kastamonu,Abana,11,59.61
Kastamonu,Abana,12,66.42
Kastamonu,Araç,1,69.16
Kastamonu,Araç,2,67.42
Kastamonu,Araç,3,67.88
Kastamonu,Araç,4,56.59
Kastamonu,Araç,5,58.73
Kastamonu,Araç,6,50.2
Kastamonu,Araç,7,27.58
Kastamonu,Araç,8,26.84
Kastamonu,Araç,9,36.14
Kastamonu,Araç,10,50.03
Kastamonu,Araç,11,54.69
Kastamonu,Araç,12,64.79
Kastamonu,Azdavay,1,71.57
Kastamonu,Azdavay,2,70.02
Kastamonu,Azdavay,3,67.73
Kastamonu,Azdavay,4,56.34
Kastamonu,Azdavay,5,58.11
Kastamonu,Azdavay,6,50.02
Kastamonu,Azdavay,7,29.76
Kastamonu,Azdavay,8,29.32
Kastamonu,Azdavay,9,40.49
Kastamonu,Azdavay,10,57.4
Kastamonu,Azdavay,11,59.83
Kastamonu,Azdavay,12,67.24
Kastamonu,Ağlı,1,71.44
Kastamonu,Ağlı,2,69.96
Kastamonu,Ağlı,3,67.81
Kastamonu,Ağlı,4,56.07
Kastamonu,Ağlı,5,57.26
Kastamonu,Ağlı,6,48.67
Kastamonu,Ağlı,7,28.54
Kastamonu,Ağlı,8,28.39
Kastamonu,Ağlı,9,40.77
Kastamonu,Ağlı,10,56.96
Kastamonu,Ağlı,11,59.74
Kastamonu,Ağlı,12,67.48
Kastamonu,Bozkurt,1,69.99
Kastamonu,Bozkurt,2,68.35
Kastamonu,Bozkurt,3,65.08
Kastamonu,Bozkurt,4,53.64
Kastamonu,Bozkurt,5,53.55
Kastamonu,Bozkurt,6,42.62
Kastamonu,Bozkurt,7,23.48
Kastamonu,Bozkurt,8,25.13
Kastamonu,Bozkurt,9,37.46
Kastamonu,Bozkurt,10,54.35
Kastamonu,Bozkurt,11,59.61
Kastamonu,Bozkurt,12,66.42
Edirne,Süleoğlu,1,61.96
Edirne,Süleoğlu,2,61.53
Edirne,Süleoğlu,3,59.98
Edirne,Süleoğlu,4,48.05
Edirne,Süleoğlu,5,51.98
Edirne,Süleoğlu,6,39.19
Edirne,Süleoğlu,7,19.43
Edirne,Süleoğlu,8,17.79
Edirne,Süleoğlu,9,34.23
Edirne,Süleoğlu,10,42.62
Edirne,Süleoğlu,11,56.3
Edirne,Süleoğlu,12,60.65
Edirne,Uzunköprü,1,62.28
Edirne,Uzunköprü,2,60.97
Edirne,Uzunköprü,3,58.97
Edirne,Uzunköprü,4,46.77
Edirne,Uzunköprü,5,50.86
Edirne,Uzunköprü,6,36.55
Edirne,Uzunköprü,7,17.5
Edirne,Uzunköprü,8,16.57
Edirne,Uzunköprü,9,32.95
Edirne,Uzunköprü,10,43.26
Edirne,Uzunköprü,11,58.06
Edirne,Uzunköprü,12,61.19
Edirne,İpsala,1,61.34
